236235872448070.44,163438817335563.5,-147041835824719.38,9760682695376.188,273876609543339.5,193128501527153.62,-28077461544360.625,-65988497438028.25,-191623417323301.7,-208395871137096.7,275695699674929.38,235783133355257.12,87506541803031.5
-224677585849320.3,-266764903074848.7,133267761109962.94,-86099859786184.88,-37740535717929.19,-128597184070757.38,72034416289532.94,-151920923866264.3,146805012135476.88,-73934037421249.38,-272305374075957.88,-194516422261628.3,-230861867886719.7
126379126029515.75,235895057033169.56,-162867914955496.06,-261384520239462.25,214899898482442.88,99646700855142.62,-61033388560494.125,-197937335929918.38,-148757011735030.75,-99432098111063.75,-271099836098903.56,-238430169396412.75,-233533769415920.8
-138521183307238.31,-188156408935170.8,160893612154839.8,-142679622001940.62,-136079420333600.0,161757983409631.2,42862440278057.31,184593075161475.56,-94200032760072.44,-213220439422781.75,133609571433996.25,39735875357255.56,-92984832295932.5
27262779790518.0,-5497868442410.25,244063969338939.62,89925575105272.75,-255473792375807.94,213649820716555.56,257809823528878.3,51290010052773.56,191941428265094.7,-271867198253266.25,29391820111230.312,248911218281609.75,-153116984538053.38
-76630609015011.62,215482061298782.56,223328228548660.75,-50731583601689.94,-203729434096325.94,147138852957484.62,99485241598919.75,-1486345184398.125,79334339769751.0,200518226390257.2,166556280130344.94,-191891244487253.38,-184368691605293.62
248172112859834.12,246487587703407.8,-172213174960965.2,-65919477388450.125,-28952776859644.5,142036003521862.2,-183896896334108.75,183205737218333.8,-264719150532127.06,189094648715897.5,-207720091807538.0,-238216630892434.7,38640951998150.75
-257356822413339.25,270479586985005.88,271714530601681.06,141713950049631.88,-229961554850311.5,21517486100765.312,-105606965501880.56,70906058522129.38,34384515682413.438,18083969206279.688,-247458463888107.06,57594512680015.06,49873177947937.06
5168187411343.9375,-135665255717174.19,-66514985935885.0,162291221769184.38,-220299443026904.38,241266434292288.7,-222459225175277.94,278559322899326.56,-53741728514090.81,-176341998720369.06,41398166982451.25,-55688644642074.69,-165196863736181.8
113337611057043.06,-149613111406977.75,-46999643974987.375,223810691414692.62,244574646696919.94,136968099543542.88,-228957734753862.0,152156300435134.3,-269293778432531.44,205049873141497.44,-1324547462009.6875,31495757920540.438,-44915732092758.44
-147837514828933.75,250348630937018.3,502653902480.875,-95649374118600.0,-227767324743762.06,-54623710276523.625,201637602778699.3,-12421271350460.688,-96893333061807.69,-271864712509133.2,211895726789049.62,47724748627653.625,-161974385762329.3
-146999897236433.8,51212622552086.69,-200999403941684.06,151284030816353.0,-216396267266428.8,152745887472513.38,70318296269107.31,9443701334860.312,-177748885934383.25,246241778867427.7,-99276034734475.25,136036575419604.31,68811431882480.31
-27506125489862.562,-52599096239386.875,26878184545666.312,264260099583988.12,93917706076377.19,261500912290008.06,142108547068490.44,-90912604962511.25,147910619100075.75,-219713949320770.06,37078696470562.69,110312891487400.62,-53383452377632.81
210060721944438.94,117768815728711.44,-87988254690173.44,-185600337728273.2,63426880575858.81,60711282383277.0,-52129700858022.06,146215073883908.7,203027878786009.12,62430792568854.31,-182195336995151.94,-215971488283339.25,-49347494846065.06
-222927516565486.8,109306585980468.5,-108555378073830.38,-175256083401478.56,-70651115911466.94,163110462834361.5,-27783198694357.0,-176935988440763.62,36545089969584.31,259683423030887.62,-13251621467180.75,193413094163596.75,-236999595718785.0
85970580488072.0,165428848040337.75,-244970697635806.44,519212488412.125,219074795212013.2,-223768671275872.7,-111002109460951.94,-245487156989424.56,143221111858790.88,259891604361517.2,22932431646585.5,-50945401021070.06,-233805265788210.38
-116752344848689.19,249512046798358.88,65265168378198.56,-112634825757495.62,-261324552210448.8,-63665024674456.75,-43372645384964.56,-237822395578807.38,136691090251738.12,25959163971857.812,101091023477399.81,-256172547009113.88,4990135402837.625
-81444483468340.69,-50077641612907.5,188798995295480.12,148586714953568.2,180949004272593.12,-76514902864269.69,171046297265316.2,30474140539484.688,-108306857109604.25,-64731430645607.44,-277328478035952.44,61935879976546.5,23314565598266.562
187756677028427.3,202434097360115.44,266713193811482.0,-66861142824834.0,262445835214050.3,139183333585780.75,101372868878812.81,82659547283703.5,34325369410867.25,53743540268601.94,-264815316526474.5,329985088211.0625,-31930561109684.562
-148293447765785.12,254605434071183.38,-65338555274231.375,76672421167773.62,-79162856103804.75,-106287113465732.81,-186564550849005.38,-74849261677806.06,-239320142863884.06,-225841005968717.94,277728929684899.56,98419460321139.38,-111113993828287.56
-102803096325019.69,150613628135797.5,217878811988210.38,165444626581677.0,188552281438651.12,-217856741491653.25,242806061384392.3,22887922038582.312,41714249911296.06,-119602270712040.19,-97966878891319.12,254117107700906.8,163841662325851.38
-157736449957646.0,17361441734061.5,162782940216909.2,65469164477831.69,199893276154340.3,-208078546432909.62,108813703211610.94,-108298943725642.0,92345643985264.56,126382667727041.0,-250031904529164.38,138178612664238.56,-265434590887010.56
-13298479447343.625,-267722641420223.8,30544999882217.562,-45604852472450.25,237494513136986.3,124593472232703.19,105198863009836.94,237229100211827.5,129817406639612.31,85222623328748.69,2174004105055.75,-142453616621806.94,-158177214301985.7
-68133683166345.44,31519067595822.375,141941661533660.94,133280182352996.44,-22254514276540.75,101412405702332.06,56173471033853.19,195894060554088.0,154839781950365.25,280817438595647.0,116923220275489.31,9102160820142.438,-28250043006638.625
20586828561349.875,160601531377216.56,179583399742227.94,45983536673356.81,89924930102110.88,62666168258814.125,137501852124284.62,-250544852771990.25,-189507166330375.88,-146279189273737.56,57639949558358.5,209880030592271.0,135760493227676.94
-92384976898535.25,-16444942459394.312,247294773825576.2,-203830429628752.38,-173199928934693.06,-179344530011635.3,216454068716467.94,272925394458596.5,-60959320220.5625,175339132373838.25,-18411492812367.062,258401541304032.44,213486807313692.0
182715549327867.56,34847522506474.688,268621414243070.0,40074205146338.5,88835558277979.12,-124932624037307.0,-259065607833421.94,-154870013825453.8,-35938773454381.19,190016826229366.38,-224094398912238.06,122547659497334.31,-223396501305358.5
142331572656877.12,-221008354409187.5,229151501197266.38,195041580006110.62,263199946967095.0,160394114201374.25,-251460337053450.2,-41850008133578.25,143147592550068.0,-180763762362847.75,-42428452576741.19,220371585692778.88,77458909149011.38
-179099102917852.3,-13526013425968.938,-252534688893779.56,-105469568873554.31,-271400204986774.75,-6677522464591.6875,174868197279908.56,-79601999856037.81,-165375169277489.06,-87377535507666.69,-183588678869453.7,163576305756941.56,216301926351793.2
-14720916805479.688,-267520561456528.25,99174376410415.25,-252034056720544.44,-31000549698421.75,258777074289581.5,239594584105386.06,152656030196042.2,-248421823643330.25,104951415082520.06,212503672279422.2,209314203178392.0,104834114776224.81
-235293996860021.2,53503739979084.875,207805340380270.06,194623792882812.8,224698248672069.5,-245061685219836.0,31628712496037.625,-126909289124281.38,-184179519461272.8,-147051329572556.7,31123612321753.125,253856049552712.06,-58860174753896.375
-135887694298467.38,157221464254873.8,-88800936019955.25,-142832089743576.62,-1975753457448.1875,-26653841539576.5,91190804459894.06,201202523978932.25,-231329563921160.0,217042068440634.56,56263466649164.44,-29436319005540.625,-37469511716456.06
-247538906980599.75,263088806485019.06,-237581923808800.0,-62620905613424.625,42375927524715.31,-42934530080786.875,-25976631823593.188,67852530730900.125,-122671916035866.75,204208711793939.88,-265707389296579.0,-240240431218378.75,259377840059200.06
79171138898709.31,-171635909522414.62,-88358800105127.0,-260692407215158.0,-199851578998267.88,-204027068166153.8,-231711547167255.88,-235394993814240.62,-155953276660193.44,135260292399233.94,-235865291815314.44,27345161289711.938,-70600612543046.75
-62823304868733.375,188849560260801.06,259735235755092.25,-102223880687336.25,26641763881145.0,8519496093751.5625,41030042759686.94,248911006226731.94,-1951873813747.0625,149050327375738.62,145507387432100.0,92548502380692.88,216828590516403.2
-212432641240008.38,-268896408203976.62,248759907065781.7,-74801358161454.19,-204236296512275.0,167910464671843.38,-177245623714673.56,136996409214548.25,46483328025235.75,84515437149268.0,-201602857049774.12,73991852089494.81,-23982214243947.812
229298564050608.06,-118753085145629.81,11370961791815.188,-76780304045518.0,253433315203423.3,25869783033753.562,-180395499636953.12,96801578174232.19,243324616525363.75,-101200104753340.56,-46263976105497.56,-106852777151901.0,59691531233490.19
43587089814873.31,-43750165915276.94,-240709577907708.25,160487217874540.25,139194904126555.12,93957429420996.62,-42000737586011.25,-126916996318627.19,-171631822079722.88,216815986550309.12,-46109654456882.0,234580209066373.3,133764609158762.12
-113423907219501.25,-241442442416544.5,164347632064448.25,-192581720422564.7,-93210087502878.69,-172720287985202.5,214270320046521.2,215419118616937.56,99170324014724.94,-28227804298090.688,218755486281763.3,-28724377363369.375,-186833126049876.88
174002364225669.25,-42032529044094.31,87544640963354.12,-88281910232275.94,228117475747320.7,-77823194406526.69,175447127093535.0,52650597557022.25,-272147677588056.5,142397022611955.75,-105228438296411.31,224953439105793.2,139629158038579.38
252630277909422.56,-3144514891919.375,53875533672867.5,98457280493545.88,12077076470951.5,151053817322372.62,-106467422179590.62,151955126345642.88,-96859117876008.0,75036934301873.56,-44986234275201.44,112127387695483.06,118039466294474.69
-225030237136685.06,61572854156675.81,-19425905562154.125,-23565451227495.438,-205610938574481.75,-169988932369517.94,-104433884025935.31,-168591581787028.62,-266716352842176.94,-26035143421398.438,-111983131641717.31,141921823435612.5,-187783228978415.3
191636845893226.94,-65521063504567.75,-98131633286259.69,135902271943741.5,-129444480369044.81,-63215333087579.06,10875234645859.5,31754076976085.938,-204747852109281.94,57965063462374.75,-256108197175745.94,275996987707656.62,-262542180417796.3
222554245729421.38,249663325752484.56,105369042522916.94,-239562342933879.94,278119123428631.5,-50007401314022.625,152986816038665.38,-42802473347149.75,257652462704717.12,-268790958037291.3,198242636057288.3,62927115701611.875,-56461854091079.625
-197989856229239.12,214799274705637.7,235198812993397.06,26760538832295.312,45838444171428.625,-5076791875935.5,-198951526326890.94,-141608571332835.94,56682045131581.94,271275764990018.0,-49131507187863.19,-128015063524088.06,127505814092384.69
-96240427425799.44,109799242555658.81,146101609778686.0,-112195658493062.44,-200203042687907.75,141589660879079.3,-261923884104320.56,74367934421026.25,-16549030397040.688,-151997144592732.12,3824418146432.5625,-271349529563940.88,203994897287939.0
-247465446172735.0,-139394553077515.06,128297311266398.38,23772662445083.75,121168717590342.88,221027465652779.25,-23402077818583.688,109733659417142.5,-64687264616409.69,-246937610223025.44,151409902982183.38,54078808501511.125,237949715832215.8
-204900080226282.8,-268615972759180.88,175629389970299.44,-46020196356836.5,245305400268297.94,245820778005826.2,127602678486430.0,-143053488946865.94,-268507355875801.88,150942324595099.5,-196651135377458.94,225135934942933.88,42453880723364.875
134109207856784.25,243666508231695.88,-253343924717280.5,-277897637756504.3,-147258570774766.56,-26907360365939.938,-170617716770988.38,-157513349546177.94,-206118830614286.3,136533070230133.88,-181923958463501.5,-198252614329638.7,-37499542965289.56
-178978788409742.56,-232630631389841.62,142083656896482.25,208442970145868.56,-239456233388399.06,-272955599240667.75,192139982443776.88,-30763490474044.0,-197416478416748.56,267143503534024.56,-130399318116191.5,109183629665735.31,150017287798361.5
204837651469255.56,-277679054514749.3,-248559503508551.2,-86210842559288.94,-19581887098111.938,214779868585090.38,-271655677823838.94,-84220507164797.25,245537967928578.56,-188340310107949.75,39228745670150.56,-68508779974409.19,91735044582498.81
-114900827163291.38,270986829952275.56,-143266931673920.44,2143936464192.875,162471660401758.7,-238330134340027.5,-278920051505309.56,279219860082.0,142593229654106.06,-189016549054136.5,126168090102320.62,-175718227397200.12,-216132484770823.06
-161818736056986.62,127129126644921.12,-169127949454736.3,-280843169090795.38,-80483429974802.81,196412682931926.44,182482687488740.0,25029355495250.125,176722232567822.7,242340398325340.62,-268256914372426.56,33628797259291.688,-175710080457107.0
-69146820517374.375,9345581429176.75,-50770349993232.19,-275292720781998.5,4684182041833.6875,-180350929213164.88,59364655356618.25,198807958789719.25,253188886102614.3,-62562816263590.375,36345471390082.81,232991836297023.88,153375760312774.8
22456606876382.562,-99716902592956.06,96750862781391.38,221496379310184.62,-212174167771712.62,258442450401777.38,252304631104662.12,222211431109183.3,220586453958981.88,-147773973803109.7,78021019842542.19,135234367326230.25,-132321157490723.81
-14728725109630.0,-216072697478256.94,68497103687360.31,-240330423876396.56,187098283338586.62,181208904141240.8,-215579052346375.44,263596198035941.3,244554301996748.88,261857183807306.25,-51626857652610.19,-173740033985654.75,-173178667032049.5
46596645245010.69,-180217358846184.8,-27992083363220.938,166635026082523.56,-188703149340561.0,-69045500108048.69,269087221992074.56,175798051961659.75,198266625934705.94,-83754483002936.12,-159033734786737.5,114602103751526.75,-142466078615047.0
65076973441969.94,-225471795810060.06,-213237518054721.75,188473542354976.88,49150138320780.625,100790014473724.0,213887945719821.12,-195436115769022.7,29024243503222.062,-227176878725790.5,-237894668631083.94,159664344850378.56,138383605959389.0
-164265200835020.94,278750375439444.12,-235360715339403.94,229031655246146.38,-34018131920407.938,221935387669006.94,70773472553015.12,-225277602671945.94,-195103487095244.88,10048884659413.062,-177751448358770.75,-122422800351915.31,275265090491231.94
53335427747262.25,186656599135033.5,182551333500108.12,-214968474612452.12,72687060241846.38,153947715463156.25,-34296524417336.812,23263581307195.875,86372789568989.06,251706348276577.7,162220155069800.44,149598597772941.7,49218177553721.44
-244158446230175.56,-189724442538650.25,-125120657285949.38,156518814177794.44,-187036274298589.2,182839652232312.3,239793573989460.7,77645956402195.12,-245759539773438.88,-99444260177417.06,-131161930515951.75,178172091546451.12,35910396312793.69
79540890941125.62,244317249711489.3,7607532714678.875,145272979093949.25,-219994688686123.8,-241339408076587.2,-38368933108285.31,-227639839998415.56,-17811308778916.125,-59856163242309.125,166951720638837.3,-169174649777023.56,-171445672586160.06
-23124550864789.375,-67387949671570.875,-52427059609803.06,164436263918498.56,62275779866066.375,-230666219479182.44,167103320726904.94,-178150973608552.25,-173928220469766.7,-269168505281674.8,-127345099583381.0,209665984357590.62,113085550957799.94
3837836051252.875,-72408541383143.62,150247585108913.44,-32689620594594.625,-70517951736973.06,-250598621314644.7,-17112227190384.938,231509330625583.44,47490383655046.25,69601290374444.5,220266989356690.5,207405230458206.56,-10396390807867.562
-147484356619934.3,184320129482341.8,-252708900100831.88,-75791863899825.81,-192301403674288.94,268953533790842.25,-143627918608647.94,11275483539935.75,-252459767365888.06,172438982488728.5,-173007535371175.3,-155171912152055.88,-268947274443805.62
277131490602411.06,239371561311416.56,103049990875193.81,-79696977896229.06,-124939046740249.06,-10280450137523.375,-58423846032442.19,-42572388423264.94,221043528841531.0,64815310133299.69,-67694196364037.625,236025044121359.5,10740834723353.812
-128590853578767.0,182233419659595.7,76336982490393.81,-276789636596882.38,190060418511147.75,-254219913338248.75,96215138782079.06,182221745973981.38,205139438507347.5,-273848860421231.12,-18428271607665.875,-37383872549234.31,-232064139275110.94
-138104592063336.19,72095238919453.69,-189559547130763.06,232827535215003.94,-106773744538852.31,-27127985732457.0,-138061561493965.25,185762066224276.25,-39973806519378.94,262634072651530.2,-59906922240188.06,-172806636224430.7,-174823530042064.94
