-88786577664057.44,-22105718323984.938,-85696678480120.38,-37434392080683.56,-192245650961326.0,186734127825347.8,-69751118457508.69,-13756435898395.375,-196776412819956.3,-190453612283013.0,-218733539990530.88,53005012842798.0,189173589623373.2,-55770453044155.875,-228880878485193.88,33875208460440.688,-60359676764236.19
155379172367874.06,-275460454141401.06,245398082474413.8,62204150762068.5,-214866132709173.5,131574364209534.62,231583931347773.75,-105214053762189.5,-233051073256196.8,-9889081209983.5,-25124126854895.875,-186428310461143.94,235039363457711.2,217394696295877.56,-247634475250022.38,-69605652929813.06,255704656456866.12
-61109917337556.19,111339264407345.12,-217712481283827.8,-195666216478183.8,152007438289541.06,-56376900668238.875,32640909616099.688,7228876361119.25,-17826887801494.375,-43323668812202.56,233205523278347.06,214563733983267.62,-259289948657772.2,126076295218782.19,-85001843869174.0,66469534836082.19,220436508536440.25
270733703343379.3,139632918624034.31,113983459002099.31,-27917191989983.625,119058863461680.69,-253751105045026.8,134119096113184.06,-216094227826571.88,-259314522000330.75,120793407508603.56,274223985030512.7,37191383231357.625,-278418020020735.3,-242761458372254.38,74161340201105.38,140564700552307.56,251407510177464.38
184677631240229.8,-199268126078181.06,277313557242099.88,-24402396172767.625,47201873312873.75,144920058602518.56,-139747782439507.5,34741156900963.375,212716356998657.44,9747320951014.375,33391452249543.188,204769575994253.62,-35945166940470.375,-186966847206809.0,9754754711787.688,161320956687603.38,-268841414283885.56
90176023513300.69,-108213672394530.12,152049525294754.62,221492559754418.38,254497356218176.38,-235839014950085.12,83048148556638.06,-159512810347890.5,-12293992142298.25,228005550856632.75,-131100110646801.19,24637204635344.0,-180782290895018.0,-98597273548933.81,-254440245955381.0,-33918501247434.938,-77893096767680.81
-90253311103648.5,-196602041961661.94,-249775103132045.75,170717178137377.2,149112542124525.75,-136752143722758.19,53126337174554.0,159791016986330.75,-48419252136358.81,1709979036850.4375,-82298698852675.69,-128030441484280.75,-65879968935807.875,-71932271848249.06,234182481495390.5,230559505645486.2,-90446642881783.81
261312045057603.88,-69425035071044.06,-3582307374322.5,129845295159121.69,110032380701293.44,-54752789376308.19,-223538284879117.56,41964703311901.06,48287268285218.69,-162710950875344.8,-75454273267425.94,-92819411156815.44,-221987640857321.62,-77084330560150.81,-136991898565388.56,48020747560856.81,176020292228452.88
271922216560348.06,-54300428006276.125,86430942955622.5,-55096140006805.625,-117360743251518.56,28498223202188.5,-112945720978856.0,-232108329125788.75,-267945323203598.12,-80291803635309.56,217485993493301.88,96699945070262.56,35902682760485.0,276993869552818.75,195425380379758.3,-92900744582296.5,229560059373828.7
234633859412015.2,-108605802582311.56,-209682996412875.12,-234792679746669.12,26846742431245.5,150914619906712.7,9146188575512.062,-104524926442287.56,271065239231890.0,-39919444551231.69,31551142400102.438,21582955146480.75,-178686442091302.2,-204701492156201.25,-173723510976403.2,-150520994568812.44,-143492235981673.3
73551738762460.19,178157630105886.88,247465731883432.3,-97729231174520.94,-27168163703545.438,-190235437469741.3,48583434739895.625,-150756956778232.56,-48769452432178.31,-162346175337053.0,-77011052361884.06,-254978381765076.56,-230486189937619.0,-258423698943535.5,-181391216277312.38,-229832414393166.38,-237508945653662.88
-119617111432085.56,-22920285654495.938,213126035132915.38,-30408992153596.812,263240675886471.44,180962332341252.0,162051818245943.5,4482309577468.5625,-72685721604242.19,-211573143569357.2,-65931838719885.625,4105686083851.125,139453702483935.62,120812551566727.38,24982851766622.375,112085559921272.75,-194760135387624.2
-215753109496450.0,221121145538665.8,-250678770334265.44,4227456735152.0,59976863696104.06,-12816463766747.188,-191970242939140.44,-143938080867649.2,-246031883337116.12,67295450184824.81,-269617478719020.8,280270756599563.75,-44461762930636.875,-106096487922161.62,-207977390470104.12,-48858155043464.31,-31926980191081.5
253736327484101.3,-160971058355491.06,100571504522867.5,215257618143547.2,249899411887805.25,-80704355590435.38,-259556578895655.62,-113991878962174.81,-168698278492881.3,-187248908944968.88,22568810326305.75,-131901799524084.81,-102429535216617.69,204216858045238.38,48436979340187.56,-94918915574074.81,-160000133924712.8
-177300219585299.7,-126805810402639.06,91590112272796.88,-165468131919562.62,-46375169393011.5,-188460512042411.94,-49164410156698.19,140817169669542.44,-66257112070305.69,39278977919767.69,190357446497531.2,-137810271182628.06,-229673013477099.2,186935587092411.38,-274671331019560.3,-73616293434250.75,191560106809651.56
-65615767960540.875,-4803300259168.5625,8020966887647.3125,-40567939195660.875,81335950391029.88,-102247657222774.56,29891323318033.75,-260211503234277.94,-205926369125152.75,191093279904730.25,-196852044351887.38,-7558836612554.25,111643129235643.75,-250839716185089.0,-113594075538717.38,-243427592912964.44,151201178831790.88
