-56002994687408.36,-172332881256268.9,259771462328461.06,15203221524017.9,203054422929208.8,4241564155678.6875,-12217177732240.75,-87806901702436.69,77231134776100.05,-169502162649034.66,-30350428318271.062
68290815501134.44,37350682299318.45,1624989105825.925,192780981540304.12,96528081954247.27,-186575226738712.5,190792668106589.06,75900210003764.94,271020448865693.72,-130096363005140.98,-21379977620174.2
-227857174765467.75,93155887219486.62,167770900519242.44,-162443188944562.56,235388280170103.22,33957060352849.0,-213100646081943.5,244785753314201.5,165605849779599.5,137776884202721.5,57631023771921.44
264805945502859.0,-130310405627143.78,160254553208560.1,-165396108263070.6,81953013095320.42,-246402050405884.56,-124674266936246.44,190952774266968.38,141827005276815.94,248690205022218.62,-218700285096502.62
138753109602254.27,81421740682458.31,2517563714888.205,-51274570342873.25,123566259250272.05,221455705874541.5,225891629051038.12,132165443958658.44,-100691796740846.27,-233534223629546.47,211866894774726.9
264773614072551.62,-244754387121317.8,-20402950415849.062,223392846495382.1,-181545946890182.8,-271756778008508.5,-179211903084490.2,279980083908617.7,-99097055990850.52,130977701680690.62,252084927949867.7
21857388191304.324,217029830863690.94,-268331592595047.4,-98588478103783.8,-157772602762631.84,187310103288791.8,-119355509264778.25,-50136092126979.31,-21867144874359.406,-147063605206926.47,133444413899516.1
50332336203659.8,142548249616330.47,185913464612508.38,3709741347129.25,37157879626394.52,-267736142469317.38,-146557916935358.7,34115633847255.12,-183648858189051.16,-247842375102723.62,-205408905771709.84
-92301216142788.2,97665192249399.1,-109539846244651.77,23149687841135.79,167405739308777.97,61770324377517.625,161225824504881.5,115105076677643.31,-186937495763878.5,114508730083680.75,151213111076710.22
-41100046508275.875,-152751151728994.03,-215507422744862.2,-280656116948884.75,149816853781594.4,-87907509542512.94,79549261972298.62,234126307150079.2,-65748886764499.016,-81608478499063.88,183410236812494.56
