56002994687418.56,172332881256269.56,-259771462328460.7,-15203221524016.0,-203054422929208.75,-4241564155672.6875,12217177732257.75,87806901702437.69,-77231134776096.88,169502162649035.12,30350428318281.062
-68290815501122.44,-37350682299318.0,-1624989105825.375,-192780981540302.12,-96528081954247.19,186575226738737.5,-190792668106540.06,-75900210003763.94,-271020448865690.62,130096363005141.75,21379977620184.5
227857174765475.56,-93155887219486.06,-167770900519242.25,162443188944564.38,-235388280170103.12,-33957060352837.0,213100646081990.5,-244785753314200.5,-165605849779596.3,-137776884202720.56,-57631023771911.94
-264805945502851.3,130310405627144.75,-160254553208560.0,165396108263072.7,-81953013095320.31,246402050405895.56,124674266936268.44,-190952774266967.38,-141827005276812.7,-248690205022218.12,218700285096512.12
-138753109602246.56,-81421740682457.75,-2517563714888.125,51274570342875.75,-123566259250271.94,-221455705874527.5,-225891629050992.12,-132165443958657.44,100691796740849.5,233534223629547.12,-211866894774717.3
-264773614072545.62,244754387121318.3,20402950415849.062,-223392846495380.0,181545946890182.88,271756778008548.5,179211903084544.2,-279980083908616.7,99097055990854.06,-130977701680689.69,-252084927949857.0
-21857388191295.125,-217029830863690.3,268331592595047.62,98588478103786.5,157772602762631.94,-187310103288762.8,119355509264843.25,50136092126980.31,21867144874362.688,147063605206927.06,-133444413899506.5
-50332336203650.5,-142548249616330.06,-185913464612507.88,-3709741347126.75,-37157879626394.44,267736142469355.38,146557916935500.7,-34115633847254.125,183648858189054.38,247842375102724.2,205408905771719.25
92301216142796.5,-97665192249398.81,109539846244652.25,-23149687841133.688,-167405739308777.88,-61770324377511.625,-161225824504869.5,-115105076677642.31,186937495763881.75,-114508730083680.12,-151213111076697.8
41100046508288.875,152751151728994.5,215507422744862.7,280656116948889.06,-149816853781594.3,87907509542518.94,-79549261972251.62,-234126307150078.2,65748886764502.31,81608478499064.56,-183410236812481.88
188840065217538.12,142280832729212.88,40955948100293.31,-27977939214524.125,99457301938573.5,87859480643163.62,235581332715215.88,185288253976590.8,159303046607540.62,33224654335547.812,211027199500385.88
-43302949545904.06,116260014052246.94,28374637080669.25,65544151221800.44,261266194124660.88,-279540558128385.38,259329623016408.88,177389109802365.38,-271769594779207.8,-186657351483386.25,-280499397881831.12
188262046594014.25,-227659012112856.38,-192450611910055.88,109230284781102.94,34762279574134.25,-82840560652891.62,-270502201227259.3,-123271195081688.88,-170888576498909.12,193624032303704.7,190393454330781.5
66934132725957.75,-68999009720475.69,-163555748847536.8,88319211169943.31,8484334202984.0,86778209068835.25,222167936620055.12,145704380456785.25,27743660344040.312,-82994233573821.88,-124207962721331.38
-26413413938993.812,192316824192955.25,-12366179741658.688,-38984566754526.625,-200600158446579.88,-126040576548045.38,9505485009062.125,253033123966069.5,-91553164352055.31,-246665798958586.44,235085176387404.38
244834633916458.25,-172822441215697.8,245863623242522.44,50650578331702.94,-171842654666331.75,202782332581429.12,265553927253101.56,163115827434188.5,246362127570646.25,-164710983332781.06,-186255419001321.56
-205227624466223.7,-26944359085886.875,-238695558189225.56,-153955388763718.56,47702279397839.56,-275096091542525.3,11526090904619.25,-240522811353833.0,35914263181637.94,17479217536890.625,-126973939213186.44
-112568289153239.5,275231770780950.2,-136237917870183.75,-193227147653714.5,240061592656447.38,-83456935923671.38,82973416179481.5,262466442731068.25,128932717174188.88,130730624117404.75,-97247634641677.12
86737620850004.44,227214950288442.5,-98900184230279.62,246361084758727.25,-54220131265536.25,-20574378311284.688,-281054896508010.44,-271966512081229.56,41616793653045.0,145384750019796.8,-65435452982090.19
-229801398265090.88,-243314786798710.75,151512888763951.5,-90612177443222.19,175355238626734.3,32938496726907.5,-249116735566166.2,-123457457591838.5,-205744225837736.25,-251850429591460.62,157347799996566.12
254892585880310.44,-33729588496889.438,-274653026049470.88,232955448540931.5,11579825409387.5,109316121129486.56,-26188214901808.625,-17865852424913.625,126613657006457.19,106538986219263.12,-43349267838929.56
47270104407217.06,228958138932814.2,-261855926422234.94,54847665809797.875,-100700135875239.81,99471438830244.62,-221208386717374.38,-191686516155512.8,-178755966821839.38,43877163350681.5,151896657523800.94
-27890203518001.688,262668875445944.06,226199216899669.38,-13595964901222.25,-130879986166611.75,126469699172552.75,-177179083811734.06,-228013462496493.0,-113914667334789.75,176032290720813.12,119716705989698.81
144094927343232.06,-109528981329798.69,-109319111615238.94,237222450122804.3,-106954386351135.19,-123105241687261.31,111895283586514.62,-24344495713303.688,-23531003922974.438,125197475265916.62,-136788041696795.88
277144382187493.94,-3299913082063.9375,-14169614856737.562,-246701088865006.94,-1328151157433.375,-205937332963888.44,125128909769570.56,-166985385313955.88,-12543216601872.125,184756864558821.25,59161587538247.5
115187363177053.56,200486531884095.0,-89766695621583.25,-29497449549818.0,59664967493298.06,117228425053246.38,-234034777787098.3,-179861420506484.56,257740390838701.5,207993944981786.94,30839008873708.938
195538120300115.44,94556997206221.38,-220003222757464.2,54637266650227.5,-70829172090957.62,59184586298384.375,-165452774792214.44,224885095079471.06,-65890948233862.25,-7775772806156.375,-194991640229806.38
117666863973042.75,7950746007968.375,185324875445014.94,48709707502061.25,187617976966596.44,-177503800573494.56,117057216732163.31,95486984589234.5,175967354423461.75,40527377205174.625,-52593937123825.19
97330248278392.5,-191978947749782.3,174290136234076.88,-210725050304325.3,180027341221898.0,-86517888708178.62,-251271326659647.94,-8951528335571.5,-222867949023237.2,-95752676304726.31,248249642264841.06
153028776017358.0,-41513785279280.375,163918035661879.94,266244801244852.7,-74903404676539.19,-267741141602995.88,194975206104669.94,171678021368892.0,-106793814658842.0,158603362878579.06,-61421114050216.69
258998681797484.12,-163549501657398.12,-156753470602368.3,-188891730256648.3,-199652224866132.44,262305244424579.94,61986834709306.375,263116579001342.8,195478688963740.06,-265921795666020.7,99890892754080.75
157662268361170.38,131040749918165.38,207693511883263.12,-268859652483695.2,-278661918523649.88,6258126179490.75,83076130073556.88,16877685115773.188,226873200742522.12,225354836892102.56,110706179483686.75
-202193908978602.75,-91886217025800.06,139214186275018.62,220668748164848.94,166868868769824.0,210491938948674.06,-194255760031637.12,-208922346452245.3,-92375128901319.38,216991330885707.12,-10294804737748.562
-219781986777560.56,-215952030948188.94,200710825477774.3,-182124803925701.12,207680566331476.25,201678140677328.94,-233859658964442.94,-236502214002641.94,-164243742812450.12,52104972114056.75,-231914968858786.06
-121946155300920.44,16906122003231.062,-168927513198255.2,-115140091651536.88,-155087088560327.94,-232791679988071.44,172319811622811.5,-93182477558274.81,37760872344446.375,-190546608721511.88,250948308203193.44
-11003512967597.625,151749219368145.3,113321465955837.12,187398675153758.25,-216847699226499.38,-17235154240722.188,165782625530883.3,236451957000362.7,150136079579995.56,253964101100289.7,171862075152856.75
216633681279601.56,-223329360613574.25,-191853873564093.8,-161151859463239.44,91648748831683.69,61961875938059.31,48343028515275.0,-120977791540623.5,-82084332250078.12,50961374290561.25,-274893797311201.38
-280638131233197.5,5363609724042.5,187348305214525.2,-38630675613415.625,-222200686909700.3,-173147042597818.75,10660786867544.438,-120206648193260.81,-52868252778253.875,-274003819356638.25,-253873939709988.25
-80169518480098.5,66234569686299.875,-151831397118202.8,-6351665329586.0,-119514628188665.56,54761429402766.25,-53809769278463.375,99837951839454.5,262857291917075.0,-194303356323491.56,-218233771732116.44
-214632294441430.06,256450691847808.06,175418579716850.94,-276465637089937.06,29441628100653.188,150688479747995.38,231476041582393.3,-261566430599016.94,163104860747557.44,217906714122423.94,-279019659150921.7
187633318515535.56,235678602882714.2,237319224839506.0,150636418149348.8,-238276278490497.56,-69533842979865.125,-150632239311237.44,-11079365170454.875,89468686077846.19,-79330799660873.38,35156490746103.25
-166134709629124.5,272091634853720.0,39564844734892.56,-215946389118716.0,-78514590071617.56,-127772134634236.94,-107602276434737.06,-214941923871211.06,-165214440294786.06,59416590424070.0,-159558010888117.2
87395501717536.06,-78213245535774.38,-78619471552676.06,-231797513109688.06,183198792686176.8,29143115743868.25,-259172053010104.7,45274409042666.125,114698206478118.38,264124111656242.5,-150453536910695.7
78247890338569.75,-183961216874023.7,258908680648733.94,-119781298003328.81,-225053637445429.94,165906498013863.94,48560903222071.81,-147788204592520.12,14718766039700.625,198100375107186.3,113433832495055.25
38985515105162.94,-188909428965710.12,-190142951015455.94,-249935920891867.12,-277710929720445.75,-100261928456245.62,-142068495078980.7,111593864795794.31,-121787940107224.69,104975593283385.75,145976377982471.62
27830777093357.562,178412689579468.75,84600930302528.88,228713045348193.2,-31394780993388.25,103148649225521.88,-57308470731803.875,-115808471684321.44,274189218944498.06,233395671284909.44,156349056003778.56
186058888185087.94,-81443896868991.88,189853465028798.75,-171738867501427.38,206002235473627.7,-145034830562674.88,-14073878943202.688,206745224205441.75,-5293603592961.9375,187767881893634.8,11455369546134.812
-172855400945786.0,64230770156133.75,15714131975954.312,26397506309169.312,138469300097682.31,194463588302537.2,-93580296657849.81,213213928502552.25,-9642756626848.062,56466952289279.875,-247686385480130.12
151953025994732.3,113641803791478.06,-133340226483468.5,202886090281791.75,-83618562196185.44,184546068134022.8,166252004540429.06,-52080017191388.06,-146893443023935.25,233073777693784.44,201856988159624.62
258253637757646.56,242531879443339.25,-247157511190254.38,223461843051612.56,119813363742667.12,72158363128944.62,-185046236109180.38,141323810503669.8,220797660218131.56,180198207070056.62,-140029029749371.44
