231403417072572.97,229612811819812.84,-23147964461133.94,236813671843237.62,167653269750847.34,-233565985901309.62,135713561717598.69,235098704001439.0,179726109364471.88,-59673589367493.19,-130889294975700.81
-118302048301875.53,-218399000571752.72,70647471179059.48,33016247182057.6,188923337921058.5,105876689614797.81,-110316023151917.12,188575151027859.56,155808850978605.2,-118417226067213.53,272854239125142.97
-220769364866461.0,238715100539785.78,98193795633260.23,249557665986530.2,-53779884857985.83,21127210926415.188,59675159000688.25,26280736688725.117,213209641407632.72,-29136736207371.06,26265067291124.816
75396646783192.02,136555180857147.62,-62778869533627.31,-123696676483941.06,65302592501026.79,-158248099755336.56,-123917747836802.62,-235171389819750.5,-247815900873239.5,28521515570968.836,199045094899009.56
-48258466600850.5,-39008721987697.76,-142079320656961.72,199823099335135.5,-59076842714543.73,-201050982214471.0,137182825265638.56,-260911940064820.44,-89025061159854.69,-188377533060715.72,-96030922783737.55
182009073048506.94,73786646550319.72,-101176716850316.62,222144354638955.47,174212332749192.12,156409480350270.0,97418613839367.12,-9735857791543.57,-64570518506862.3,25226876422296.934,-256035718622603.38
104154413223441.61,-155653396151353.12,-112293402355701.5,259448207042927.75,100177882777968.77,29949348892698.938,-53652203962218.625,231512944052103.56,255481028297136.06,-186051089891936.2,261716978238521.12
21747001581403.9,-121660800469496.64,191989000860126.62,245270914450925.75,-65408197671526.83,-59467248781614.625,-172443261333303.44,26214768304586.184,156965182542398.56,257768186148771.03,279590454436043.0
79247397274629.33,131932149642263.95,-134891387345412.11,-138937036232807.08,-184011560553852.66,95468797653723.31,-218540508980661.25,-212689484128298.2,-127333881328958.19,-130507499850513.19,-162245647181564.06
32885449085069.727,-88700691627441.66,9803274646570.145,-150756021184967.53,95716491388992.9,-202756152815582.44,-64948395842759.125,32268328969780.246,-250880888938181.53,-179064357405931.62,-8255942650282.1875
98994926959975.2,-25694221558220.934,2969769314520.8276,-76427995095429.44,-165971571355798.8,-165437114825178.06,-264291560456446.5,33116948181445.62,-3218533575958.365,-114957664405823.06,40360390523643.69
196005996169522.38,102705179823110.34,157498268972676.53,118700697928483.53,16702498120245.031,-77702411201200.56,71240036293390.94,-272237020662946.38,-244799441532586.62,82995274913804.34,204360996928249.1
22114524019248.2,146756915520782.0,36751545849817.58,252419946074704.72,-67911676951214.5,-84001556488431.94,-210669842198471.0,99818007932845.56,255405331633448.97,120719020903417.66,-277388669233069.0
-246166951318292.06,98688217918175.27,275117213431703.62,51329673843156.125,196288121189278.47,193197306404289.75,-58193710014844.94,221042135737831.44,-50874739667148.99,-184461576193496.1,-113006496341027.45
-205516172954587.88,-201869137838471.9,153060875694410.72,-142318383897580.47,117772785073898.72,244872130618316.7,235163822192326.7,-107078355661266.0,152466445988615.47,-88946651686445.7,207587263297061.94
254523326283927.6,-167101058582598.72,-100564220256759.9,25494639718307.773,-109985477974431.16,266114840799442.8,164613163291693.2,150881217906063.38,-205705711425113.25,151690854847562.1,165219871721690.34
52205651120535.664,229316550719232.53,119777647138705.55,37077305159345.58,-85054896939013.92,-136547036657356.44,-183266982732637.56,-234147613350752.94,-213237612424929.75,-256749933215272.44,74060072946082.62
123064184776129.22,-223545269368944.28,273846624607549.9,86624734033284.03,-27386903986442.027,273279185425745.62,85776393739372.5,-168890242314378.56,-96802591017630.28,176592015591551.16,-138512311284219.56
42406533159714.875,-113985567632724.38,-89097528631072.81,-1650391594059.0625,-17242832933247.658,-123486996881699.25,-118851556970027.56,-120491186725128.38,-246313889751083.38,143414303427919.03,15927648213044.113
24119739987755.836,198284701579311.03,233670990765061.06,-241896830756400.56,115875666954581.84,220477087230314.56,172536291581352.3,-119150659951599.69,-131144579317540.73,-247061785125528.1,50492303569553.7
104373580104407.22,-212531642718430.97,-92288651170912.12,132781230838366.03,171115055707551.03,22537397040995.25,-108341323426864.12,207327004964004.5,83365368501271.88,-277739925881991.16,-276913388534515.72
-172948142008747.06,139710493311118.9,-146094630670010.56,-74104126140554.56,4372829105308.955,-273750161973230.56,-12505200203437.062,-139872061079250.44,161844349890983.47,-141498341785217.78,278423714109841.97
-125462152522973.47,-35877493300496.625,-260812483176795.03,-187440937001961.75,39677060796426.9,-88389903943046.31,-139909909416196.69,-212965724336642.8,-14115875392373.12,141691821970113.5,26384418041335.523
-238727345233164.25,-127873032622723.23,277013769316830.9,-11239860077103.0,32372383290129.277,171213249006302.7,-280904024284095.94,117038331439399.44,-203498902072719.97,242657894157556.38,127464273686566.34
-122723299304886.08,184520719790328.1,-121928910798041.55,31741949193639.324,66877854378748.47,144195613082761.8,-216764006376391.0,73792679987593.0,-171378956189196.47,107174826145662.16,90377847240269.25
