40164832995765.31,44339251709229.375,-49669340963219.19
241281735784469.88,240353899758429.3,87948513222532.56
-155938548656446.5,-250504547567501.62,-9767698064670.125
15400739928404.875,248015547716803.8,13805962055108.562
-142171826979197.7,-214997857906891.8,90884036910195.31
247253941939566.06,-94640325088760.12,-208741224117403.38
-100899337533880.62,277231939086411.5,186980908024440.38
40850121417187.94,-43314770316469.75,85894758331709.12
-185833285081154.94,-60963795508994.56,-146141367834404.62
234481119540578.12,35128252209960.625,-209306160247748.94
141261404485410.12,-228249848798564.12,12052046652463.062
-1649044312461.0625,-228486958818851.38,-79783315862598.12
-109314231936685.25,98366146450900.62,265121830540405.25
-3500133812550.625,-154611273541712.3,32031278371225.688
-160319862017005.0,-74174383150777.31,51905397354181.875
-74441253711187.5,-58741145554918.375,-209450397141440.8
-152363868296402.8,46485653691801.94,181734884563432.25
145422980895893.25,-251869337523111.62,-258635989631676.5
-73559721144570.0,-191599804704063.25,214250263201332.5
-109814757055712.25,-122836335448183.0,-38944670652063.75
157697737166839.38,213044998752335.75,96765640477149.38
-254889796270491.75,-125645105626728.94,183837962541509.44
-182753729374318.12,14595569553955.375,-232536065151123.38
183110226808712.44,-122401322697010.75,165405065273356.7
-161403016693003.75,-144679215283384.3,174942063101968.3
241048886482452.94,211653024179649.94,144815344323811.88
-167751679925888.25,263735202520810.25,56213283329960.5
265570727936098.44,130139027962411.75,-257470840184946.5
111017461955532.12,-56307120583844.875,-90076413127906.94
84092398398912.75,175003190000838.06,-91641937493257.75
-237300598037866.75,-175134207998947.56,10633912061782.062
150514813444062.88,-106096852139555.75,258592205058614.62
-171190998137099.2,167859576339686.0,-250196355247155.94
-52318830128092.19,-110158287795038.31,-209429669212669.44
-112894950061011.31,-189568871228680.06,97420535807715.44
246765446562390.5,17954435548748.188,-193360731242832.5
181063255887609.0,-187846105472896.0,175518358964478.44
-40467260492348.56,-199562209329137.75,-207570392279223.38
201060770127992.06,-111213332458667.12,-87748023184463.75
186307666786685.7,196482441749076.12,1726148550114.0625
144680775607275.75,-270823858303260.75,-157835464791134.56
276495915837933.75,-45207469883446.06,273610911250757.75
-77387068009608.25,-96169476890435.69,162652574074843.62
-212217491569560.75,52710249109244.75,17785097577231.438
-19222390188288.188,-76954397836360.31,87555556908253.62
117728266311295.56,-84674345613084.94,-216161301965202.8
63019895880529.06,-241579278886074.56,-46928483155516.25
-177429896706228.3,45208596781149.375,-118174478262007.12
187687970457121.7,280556162976357.7,-117995220580791.56
-189951436932105.75,-37840464019420.125,435468395609.875
201027870148085.75,168957119585822.06,6703875390123.375
-249731446431058.75,198683126094444.12,-177838214837027.88
180616704353787.75,145230707422069.2,1654616567784.25
8015030252530.3125,60368352387548.31,-213151887836265.88
8291595855575.25,141404283846830.38,-140549357332383.19
-50606220626446.94,87299500805550.06,-134295415632175.62
274321074307038.38,-27616142377642.375,-143756202212303.06
-145013900344356.5,-78293792951189.75,166759541881869.06
161217363528578.06,-184283887217307.56,75625224597280.12
163790993743251.75,-213433905978829.0,196919748873239.2
-80886380484346.62,49093571537562.19,-51503071091294.94
52562714925363.375,166789834689860.3,-130055246109881.88
-142391293143444.3,17848136963492.188,-195238844086559.56
-112922347828492.56,-82007312990622.38,194446766936141.62
202109635597363.88,140380266223956.19,169605485101057.75
220614537954084.88,-47225351902065.44,-191196966268425.88
-98284167493912.06,153995939195625.75,157275882686065.2
-280403856726987.7,158992221216327.75,-66195739343177.875
4276620674437.3125,117694284697543.06,-106372261504975.69
-103685596737218.19,-324207695677.75,201751219062350.7
217152098252906.8,261077380829879.94,-59121252184888.75
68575573924098.75,15014007495487.312,-151805274431647.2
-34346955692138.375,254092111130919.94,-268847771281283.06
-57336805234649.375,-210019387685905.06,147895725880149.3
-44653424111989.5,-13195889396634.312,134412185119087.69
-276342098972595.12,-277462195225391.62,-40871306620485.0
-276712793635791.0,-219531656951071.0,-250095978323084.75
-93309124907033.75,-104103038828255.0,-146497118111334.2
192328331826053.38,-95709918286432.19,211130935268129.12
-48694675385909.5,-109458384270269.06,-220367875952760.0
-171582201225459.3,241277946010094.7,-124645687679112.44
20543380623970.875,-135708630271522.62,75695538314234.12
-74661711652605.38,-113329559266809.44,-141895655497155.8
34002987855674.312,275625340515768.5,-208698039596351.06
201696936487116.3,221062013331743.7,35599846039954.31
45703338420728.94,35751514458261.44,-160444880642118.38
148445350497568.94,-202786393799901.75,-154011907882773.5
-159566370501351.62,-270699802285793.06,-261250764338609.25
110104140483147.94,90146762882350.31,215761890526297.25
-3355744960589.125,124627586155969.5,-7827590471537.125
200329240057588.8,192127401701668.38,96170363624852.5
-31640473299322.938,-242813100374300.7,-127847779727259.94
125156206580436.69,-267279358614924.5,54851423202061.0
-31299404215579.938,-130448134819546.81,-23205037428332.375
238786268317480.25,116687897295179.62,-173650002696971.3
-215352933401190.44,253283319042205.38,103987792265893.44
-105050433371308.0,-206667384633642.06,258497549405729.0
160562475540412.25,-103298884854904.44,-69301392412796.44
228313497289720.38,241372996305683.0,-22032705837510.75
48436207210000.125,-255833367200796.12,127317146265453.06
