-53128535071405.94,47411628953804.375,-120150179072812.19,-163136061644607.7,-5216691667783.875
170241545989061.88,4274144538686.375,256384601321255.2,184612387751821.2,198589204672649.25
-17836556530542.0,246140279742280.75,159413103731709.38,-37627778093383.31,280589239588589.12
-50470358876133.06,225809046566521.38,-165899951488161.38,-114409051336549.06,-131283641125388.19
237226412164738.44,-260751299222828.94,-279975112526444.12,160160913783174.88,252383532043780.75
151618202299005.2,56535029556308.69,36882168915065.31,-221970291305659.5,169593969848705.75
-200194496062786.25,148298237157586.2,222846216278049.2,-157825148127763.62,242018691752823.88
-261473339115248.88,-156143485225158.12,-102936698483656.75,-47384474502380.0,89775705295312.44
109205430636351.94,161683232463264.7,-266355746964298.38,-210173052770782.06,154772131233920.25
213183262555450.94,83182579324424.56,95402313037159.88,94473306046381.75,191081140914092.44
195314170662278.7,-141426544551257.44,152539251724076.06,-182564413178711.88,-76024484460761.75
-11767099833332.75,173572447501150.62,-76834206222952.12,252987700030239.7,19472299375281.5
63937149664726.56,-254168336186239.3,-166169665988480.62,-100200420883278.5,-41802829688212.44
82689458590316.44,74825602111140.62,202432848317097.62,-71469401643329.44,206946438225248.56
-210181193593047.0,-126340032900950.81,186853359846089.3,-257560185583792.38,275907114980280.56
261145596980354.75,263810967019426.5,43171070920274.69,29592156548618.375,157626596221051.5
-154077872996151.2,-224669393143454.75,-26770138077058.25,151250334442562.7,251408288143060.25
-175361464475474.06,-267790530399491.06,-248345337809045.0,192457033581039.0,5053147445744.625
-195296117921388.88,-181872612977949.56,-165297600465951.25,-33254339872135.562,-239493402791011.44
72088900461782.31,159550470406069.8,-73408070634710.88,161451414657755.12,247848976085176.06
42491624679794.44,15359217485347.0,143981153371036.12,190498837382904.25,110336054236446.06
14402219732242.25,59412108772103.81,-54532642921956.06,218920630448499.75,-145566076612558.5
-121333628499396.06,44515329397502.81,-38835600739950.375,41592909874909.25,-10550275293901.875
34338911219724.875,241446170030428.75,34461045056631.375,-196990329738667.56,180991158925809.25
-103798826219740.88,187916772033526.8,-117150888978953.38,276062380959870.88,242046238265903.12
9928762137981.812,-57498488443428.0,-23270333574603.5,-56247550673933.5,112439207076896.56
253441952506850.94,226356202973271.75,148157903679353.8,-198379900633823.8,-264819985303748.8
22942845052457.875,35175245238701.375,-33086523775950.688,-273401701949192.94,266278653542069.88
131751963185297.12,272553396181890.8,-225408094356011.8,-66728705355823.25,256592513646390.88
60095515745017.625,-92916985877453.75,-135486508960598.5,-187658832072969.06,-182533075168358.06
-227398372529492.7,-132808604002924.75,28270204573891.0,21179295841021.938,3488147515114.5625
57558435391560.75,-79413878670446.38,-250689669556680.06,-107474034048950.38,278207576664527.3
-280743293406045.44,-127270202829549.12,-142113190301621.88,150616362168814.7,-164281741316299.12
13908086278450.062,5959382551475.625,-64442983929602.625,-61999719347726.31,232618446365439.06
-204447623076277.3,65907982989376.56,-42071445573027.625,-274929977003731.25,250981304039007.06
197661645737609.25,106982972731500.5,-129728172863353.19,-226899428732304.62,-145442578562154.75
232703831174781.88,-7058719600504.6875,201259430425994.38,119410403208617.69,-9438260578277.375
-35208735478636.06,279750129112589.2,110879789645590.44,-177419100798138.62,-17488129055052.625
76392570686149.81,-180291302147445.38,3668736082411.25,-214099952890095.7,-231934905949593.12
-114358082224913.31,-238183297970499.56,-74779726576806.12,-239518059783872.44,-217938485390899.06
254609959348352.44,168640361554050.7,-71274715220066.88,-214895540661541.12,-235845736266122.94
-136947656325022.44,156220337897838.75,-170043119371441.44,256215191746526.3,170467358176090.25
30139720145306.25,-30784547675630.125,-90800036008152.88,240106375335608.25,206538504106718.56
-185437431959497.5,-272628267696492.56,-13126613482910.938,-235528409672160.38,-3270679172861.9375
272433185169.375,173632463732038.2,-154783577089129.56,266917338772140.7,206425775144120.44
-35097096037679.25,-226126818287731.2,222096476462482.38,76217215078598.62,260432420541363.75
-256704003583280.44,235087799056415.06,71167186426041.81,-171185433179952.88,-277027946234436.0
-201620473044083.56,-130176848246594.38,126952509324793.0,-207245222107469.3,229212395241284.5
-225108714346252.56,-7777953347997.125,-101736149797299.88,72534448785952.44,197570496521376.88
262571204921805.75,-270603959606625.12,-223493437627715.2,131994947413962.69,-41962430400653.69
-264090696171796.94,208261182750809.56,-104739613974469.75,-75886682993882.69,-131691409240271.75
103750998081272.75,12369063692643.688,29452209415313.438,2973050793314.375,-173928837303411.2
165950483507779.75,-93946038352601.56,-243500798656416.25,-95004605556168.12,-235029371399050.3
-171957315935502.06,-61908886037974.94,126418989360289.88,-6656786648513.0625,-39952155863954.06
60702511946833.125,195457258519738.3,-280109364024319.25,-12428580809506.375,15759878357482.062
76997006956363.44,-228829696774944.8,-232730486359368.7,-48116690480180.94,-151624823294754.38
-163136257479557.75,-256159192913722.62,-17883228485861.625,-184199998039046.12,-132697518247905.06
-13139140886148.5,104382358931407.75,-148841728506045.62,245231524535879.62,-35490834989001.06
140200417303909.25,276923674100499.5,-201945435522245.88,121876588839327.88,250658495868232.3
-44288195598555.94,-174784932940754.94,1074556012966.625,275333933311623.5,34711082548811.5
89498188223624.06,25978239407493.625,152881066496299.5,230004453135777.62,-143248722737308.25
-34419517974965.25,-179190008333084.12,118929332711136.0,89528522127679.38,-31423495107257.75
194605504183521.25,-146512809982421.3,259455871665248.88,-211523181163931.5,-207862983794633.0
228645421604641.12,-82677812472796.75,157816291929199.0,90395635635390.81,-196520734928399.38
204378838157980.75,-237814855652888.3,214417267498548.5,26754626731091.625,279357339811994.8
-11453130631786.562,151744084183095.2,-207572001244271.62,-41759794399810.25,149648323886807.94
102333529689651.38,89482412062621.44,65185037798798.69,252285093678175.8,-21383240624417.312
-135885505788106.94,-208409652660330.38,239432751681253.56,182428313773706.5,-82465622811287.19
-119489394746409.5,170467481376692.62,-142322106272509.62,107194955991726.81,46737950475495.94
83292882859688.38,-124695983830277.25,99685802945576.94,110747734874596.38,-196893698903905.2
211963262270105.25,-143865396423386.56,35503696257170.375,119015542398750.19,120671302906177.25
-7112451850754.4375,28748577184207.938,-45292062522720.31,123774032804967.69,62066697515719.125
-226047649696934.56,170548596566490.5,-25885869412000.812,44455571489536.19,36281502946237.875
40177204546732.19,229524621440369.62,-76197066455888.31,-139121097904179.75,-87458974812085.56
-220448696416744.38,120395416775193.12,-184213486941287.94,-37792268549237.94,185271223372688.88
184266295155733.94,84016124205424.69,-215964085380202.5,258290824929692.3,-161080411003315.94
-72192577849119.19,53588591245830.625,-52445957655362.06,-83479665434258.0,-278468009259080.25
70978694487145.56,-114973546867096.12,-143754345376298.75,85261802590251.38,226589160207568.12
124080262577603.06,136934131272025.88,268195887188986.8,108468212949811.56,207627893708275.56
48795460223102.19,-274988535656144.8,94046738482493.5,-80122823917144.88,-184284581113708.0
-74265286464505.12,278408930023020.8,-206960992673409.5,231295208483843.62,-121842342991738.19
-179331898494454.7,-26416069345427.812,-144664588762596.75,-179598072894793.06,157872445946025.3
278278104198216.8,72985402033538.75,235123919021097.06,104273773891842.44,-215219037959616.06
174793082039034.7,-119588759679632.62,55294644831650.69,143869088521699.44,-251087256283184.56
16392686050203.938,50450712750326.375,-237398324589151.2,-142629007082871.3,-17062299377290.0
261354382130762.5,-229016192630683.3,252430523702030.56,114150844496585.44,168084565755725.06
-76664246391242.12,137978730509617.44,-275017278016430.44,110037751393360.44,-274453154349829.12
113245870158262.56,257369540715268.62,268029179670698.0,10533963671462.812,83423935917375.31
-241667859593423.38,265156279669706.7,-61069421094497.69,-49189021707048.06,-21368122865559.938
109475286093000.56,223108823319523.8,-131485799803981.06,230767924935689.56,-176353017628619.5
76997663454901.44,-211985220705191.75,-33611148341258.5,107158516683946.12,-7891215203104.25
98707208432477.12,251443103778268.2,168359038214275.75,-238299754988753.94,266942745413922.62
-101677224207593.75,189059522008310.56,-183965255175192.5,60065789361876.5,-97711923684094.69
67665337803378.06,84515211798075.62,-42972251681408.44,104292293106702.69,263597248584730.38
-60141911924247.875,219156884042372.25,-135431867134469.94,-112467286495939.69,-121979088760866.12
266973628943914.0,123947671977332.12,206714035834116.12,152512959234667.06,114060385454471.88
274302284084226.3,-217413179226598.3,48584887968922.5,-4982108394203.375,229888862417797.12
-157512748655476.12,92712957003391.06,260596676265471.2,63130507713449.44,158769471853210.62
-117859106628396.62,279142021610929.44,-820495275830.75,49732736425261.375,-126747252349581.81
-17294423994926.312,183576274188417.56,120920891077651.88,157573039513768.06,90473026207118.0
